sa2_name,poi_name,category,longitude,latitude
Maroubra - West,TENNIS COURTS,Sports Court,151.23304725013398,-33.95143778293397
Maroubra - West,NETBALL COURTS,Sports Court,151.23438933676178,-33.94806637618457
Maroubra - West,MATRAVILLE TENNIS SQUASH AND INDOOR CRICKET CENTRE,Sports Centre,151.23217152298767,-33.951688980607024
Maroubra - West,TIERNEY AVENUE RESERVE,Park,151.23026322554145,-33.9500233385237
Maroubra - West,MULLER RESERVE,Park,151.2282664368532,-33.94790706811539
Maroubra - West,FLINT STREET RESERVE,Park,151.2301401141267,-33.950668753755195
Maroubra - West,MOUNT SINAI COLLEGE,Primary School,151.23669192365082,-33.93527812947517
Maroubra - West,MAROUBRA,Suburb,151.2412393501293,-33.946259937502454
Maroubra - West,MAROUBRA JUNCTION,Urban Place,151.23294501556646,-33.94179240590324
Maroubra - West,SALVATION ARMY CHURCH,Place Of Worship,151.23718726368165,-33.93956173744928
Maroubra - West,MAROUBRA SHORES,Nursing Home,151.2394851802296,-33.93778376842553
Maroubra - West,Parking Area,Parking Area,151.232701114882,-33.94743372582978
Maroubra - West,SOCCER FIELDS,Sports Field,151.23317748698557,-33.94941613646903
Maroubra - West,SOUTH SYDNEY HIGH SCHOOL,High School,151.234864579683,-33.94415518563607
Maroubra - West,MAROUBRA JUNCTION PUBLIC SCHOOL,Primary School,151.23992804517303,-33.936870840590515
Maroubra - West,CONSULATE OF MALAYSIA,Embassy,151.23811116298504,-33.937817965690314
Maroubra - West,JUNIORS AT THE JUNCTION,Club,151.24041959431338,-33.943881793683275
Maroubra - West,MENTAL HEALTH THE MAROUBRA CENTRE,Community Medical Centre,151.24113855915442,-33.94239510817296
Maroubra - West,BENVENUE RESERVE,Park,151.23910550188484,-33.93414751206779
Maroubra - West,CRICKET GROUND,Sports Field,151.23373826479323,-33.93511816769023
Maroubra - West,CRICKET GROUND,Sports Field,151.23505343340352,-33.935547604920586
Maroubra - West,MAROUBRA SENIOR CITIZENS CENTRE,Community Facility,151.23978079423003,-33.9391891950066
Maroubra - West,ELLIOT PLACE RESERVE,Park,151.22794058735693,-33.95061790114806
Maroubra - West,TEMPLEMAN CRESCENT RESERVE,Park,151.22716619736119,-33.949392919627854
Maroubra - West,CORPUS CHRISTI COLLEGE MAROUBRA,High School,151.23002430871017,-33.94683920728359
Maroubra - West,DEVITT PLACE RESERVE,Park,151.23034431376718,-33.952418711584144
Maroubra - West,RHODES STREET RESERVE,Park,151.2278431578778,-33.95395419639575
Maroubra - West,WALSH AVENUE DRAINAGE RESERVE,Park,151.2318033538584,-33.9455763264396
Maroubra - West,HOPE UNITING CHURCH,Place Of Worship,151.23927816616725,-33.94355690312757
Maroubra - West,Park,Park,151.2370466908144,-33.93977560931528
Maroubra - West,DES RENFORD LEISURE CENTRE,Swimming Pool Facility,151.23842249121475,-33.95069767228245
Maroubra - West,MEMORIAL RESERVE,Park,151.24112211908638,-33.953716982051354
Maroubra - West,MAROUBRA POST OFFICE,Post Office,151.239877300241,-33.94191410093555
Maroubra - West,MAROUBRA POLICE STATION,Police Station,151.23726274911493,-33.94104827941982
Maroubra - West,LYCEE CONDORCET THE INTERNATIONAL FRENCH SCHOOL OF SYDNEY,Combined Primary-Secondary School,151.23880310201076,-33.93614793142081
Randwick - North,RANDWICK PEACE PARK,Park,151.24390816039676,-33.90597123114447
Randwick - North,FRED HOLLOWS RESERVE,Park,151.24772320300045,-33.91387144663406
Randwick - North,GLEBE GULLY,Park,151.24795707309653,-33.91251863887556
Randwick - North,UNIVERSITY OF NEW SOUTH WALES RANDWICK CAMPUS,University,151.23477184749456,-33.906454085325656
Randwick - North,RANDWICK COOGEE PRE-SCHOOL,Child Care Centre,151.2403398418825,-33.91113086212611
Randwick - North,THE LITTLE SISTERS OF THE POOR MOUNT ST JOSEPH'S HOME,Nursing Home,151.24493193619008,-33.90622232138592
Randwick - North,ST MARGARET MARY'S CHURCH,Place Of Worship,151.24471327816508,-33.90523624772373
Randwick - North,GOVETT RESERVE,Park,151.23966211959447,-33.90422867889311
Randwick - North,RANDWICK FIRE STATION,Fire Station,151.24156727024229,-33.91016477831917
Randwick - North,RANDWICK BOWLING CLUB,Club,151.2418028704935,-33.91002805063149
Randwick - North,BOWLING GREENS,Sports Field,151.24192796269344,-33.90979902131043
Randwick - North,RANDWICK CITY COUNCIL,Local Government Chambers,151.2424419580378,-33.91089160503289
Randwick - North,ST JUDE'S ANGLICAN CHURCH,Place Of Worship,151.24245385263043,-33.91183340533327
Randwick - North,MARCELLIN COLLEGE,High School,151.24062484228781,-33.913313591357834
Randwick - North,RANDWICK PRESBYTERIAN CHURCH,Place Of Worship,151.23965165871294,-33.91256392445739
Randwick - North,CLOVELLY WEST POST OFFICE,Post Office,151.25485559998094,-33.91144594616063
Randwick - North,WAVERLEY,Suburb,151.25486516434376,-33.90275103785765
Randwick - North,RANDWICK,Suburb,151.23829340959665,-33.91056813930133
Randwick - North,EASTERN SUBURBS PRIVATE HOSPITAL,General Hospital,151.24607948725318,-33.91042045831272
Randwick - North,RANDWICK TOWN HALL,Community Facility,151.24310999828364,-33.91101599825876
Randwick - North,RANDWICK LITERARY INSTITUTE,Community Facility,151.24652299808534,-33.90640400331351
Randwick - North,GEORGE DAN RESERVE,Park,151.23591990071588,-33.91180570667896
Randwick - North,RANDWICK LABOR CLUB,Club,151.23840190991328,-33.9128559172898
Randwick - North,QUEENS PARK ASSISTED LIVING,Retirement Village,151.25342522602875,-33.90329050831987
Randwick - North,SUMMITCARE RANDWICK,Nursing Home,151.24543159711743,-33.90850014976321
Randwick - North,RANDWICK MONTEFIORE HOME,Nursing Home,151.23859408829864,-33.90678558211469
Randwick - North,COOGEE BOYS PREPARATORY SCHOOL,Primary School,151.23976745604466,-33.91238472626112
Randwick - North,EMANUEL SCHOOL,Combined Primary-Secondary School,151.24371934260884,-33.9068786912431
Randwick - North,CENTENNIAL PARK SCHOOL,Special School,151.2435582153896,-33.90984737319724
Randwick - North,ST MARGARET MARY'S CATHOLIC PRIMARY SCHOOL,Primary School,151.24509142308565,-33.905519715526864
Randwick - North,RANDWICK PUBLIC SCHOOL,Primary School,151.2428556187514,-33.909879705934166
Randwick - North,THE JOSEPH VARGA SCHOOL,Special School,151.23743120029874,-33.9121003881705
Randwick - North,EQUESTRIAN GROUNDS,Park,151.23169264907602,-33.90313125442256
Randwick - North,CHURCH GROUNDS,Park,151.23455369162778,-33.90350559932443
Randwick - North,BLESSED MARY MACKILLOP PLACE,Park,151.24635613332637,-33.90617807547126
Randwick - North,BUPA QUEENS PARK,Nursing Home,151.25336678972118,-33.90354686057151
Randwick - North,WANSEY ROAD LIGHT RAIL STOP,Railway Station,151.23538100407185,-33.910664986060176
Randwick - North,RANDWICK SUPERSTATION,Ambulance Station,151.23219245373386,-33.90602540057105
Randwick - North,ALISON PARK,Park,151.24051910339236,-33.91191011894374
Randwick - North,FRANK DOYLE PARK,Park,151.2418547095736,-33.90827829067144
Randwick - North,DUTRUC STREET RESERVE,Park,151.24537414716008,-33.912828057194176
Randwick - North,FRED HOLLOWS RESERVE,Park,151.2478823494345,-33.91175788372412
Randwick - North,BELLA STREET RESERVE,Park,151.24991974556693,-33.90383242608738
Randwick - North,RANDWICK UNITING CHURCH,Place Of Worship,151.24344945545988,-33.91213066916403
Randwick - North,Park,Park,151.2477396071359,-33.90601373852031
Randwick - North,Park,Park,151.24930633097512,-33.909885658216076
Randwick - North,GOVETT STREET ISLAND,Park,151.23833865144928,-33.90488232338534
Randwick - North,BIELER PARK,Park,151.25034760505184,-33.90684152618522
Randwick - North,KYNASTON AVENUE RESERVE,Park,151.23732016403804,-33.91103022345557
Randwick - North,ST JUDES CEMETERY,Cemetery,151.24162961511965,-33.911473949846425
Randwick - North,RANDWICK POLICE STATION,Police Station,151.24101837894239,-33.9128325123052
Randwick - North,RANDWICK TAFE COLLEGE,Technical College,151.23285278553627,-33.90556933133544
Randwick - North,SATURDAY SCHOOL OF COMMUNITY LANGUAGES RANDWICK CENTRE,High School,151.24336441374854,-33.91054056622878
Randwick - South,HIGH CROSS PARK,Park,151.24134755400186,-33.9177239681494
Randwick - South,RANDWICK PEACE PARK,Park,151.24390816039676,-33.90597123114447
Randwick - South,FRED HOLLOWS RESERVE,Park,151.24772320300045,-33.91387144663406
Randwick - South,BOWLING GREEN,Sports Field,151.2492731552934,-33.92204626451154
Randwick - South,RANDWICK RACECOURSE,Racecourse,151.23023058795056,-33.91045467327355
Randwick - South,UNIVERSITY OF NEW SOUTH WALES KENSINGTON CAMPUS,University,151.23082388656817,-33.91753148479115
Randwick - South,PRINCE OF WALES HOSPITAL,General Hospital,151.2394733386375,-33.91777777005075
Randwick - South,BAKER PARK,Park,151.2492719452627,-33.92234961482781
Randwick - South,GLEBE GULLY,Park,151.24795707309653,-33.91251863887556
Randwick - South,UNIVERSITY OF NEW SOUTH WALES RANDWICK CAMPUS,University,151.23477184749456,-33.906454085325656
Randwick - South,RANDWICK COOGEE PRE-SCHOOL,Child Care Centre,151.2403398418825,-33.91113086212611
Randwick - South,THE LITTLE SISTERS OF THE POOR MOUNT ST JOSEPH'S HOME,Nursing Home,151.24493193619008,-33.90622232138592
Randwick - South,ST MARGARET MARY'S CHURCH,Place Of Worship,151.24471327816508,-33.90523624772373
Randwick - South,RANDWICK FIRE STATION,Fire Station,151.24156727024229,-33.91016477831917
Randwick - South,RANDWICK BOWLING CLUB,Club,151.2418028704935,-33.91002805063149
Randwick - South,BOWLING GREENS,Sports Field,151.24192796269344,-33.90979902131043
Randwick - South,RANDWICK CITY COUNCIL,Local Government Chambers,151.2424419580378,-33.91089160503289
Randwick - South,WRITTLE PARK,Park,151.23648430861562,-33.91465752492337
Randwick - South,ST JUDE'S ANGLICAN CHURCH,Place Of Worship,151.24245385263043,-33.91183340533327
Randwick - South,MARCELLIN COLLEGE,High School,151.24062484228781,-33.913313591357834
Randwick - South,ROYAL RANDWICK SHOPPING CENTRE,Shopping Centre,151.24104922439432,-33.91515265939513
Randwick - South,RANDWICK POST OFFICE,Post Office,151.24057142576606,-33.91503034613594
Randwick - South,OUR LADY OF THE SACRED HEART,Place Of Worship,151.2418469732824,-33.916202798941974
Randwick - South,RANDWICK EARLY CHILDHOOD CENTRE,Community Medical Centre,151.24066806652436,-33.915196044840236
Randwick - South,MARGARET MARTIN LIBRARY,Library,151.24050187460352,-33.91478285941654
Randwick - South,RANDWICK PLAZA,Shopping Centre,151.2404609716137,-33.916296427066776
Randwick - South,BRIGIDINE COLLEGE RANDWICK,High School,151.24319435817364,-33.91905610480295
Randwick - South,CLAREMONT COLLEGE,Primary School,151.24454469223406,-33.9182787486337
Randwick - South,THE VILLAGE GREEN,Sports Field,151.22796698614815,-33.91839063730468
Randwick - South,TENNIS COURTS,Sports Court,151.22710278618362,-33.91847908512242
Randwick - South,TENNIS COURTS,Sports Court,151.2268615930214,-33.91770637161869
Randwick - South,RANDWICK PRESBYTERIAN CHURCH,Place Of Worship,151.23965165871294,-33.91256392445739
Randwick - South,KOINONIA RETIREMENT VILLAGE,Retirement Village,151.2453306812767,-33.92093533193173
Randwick - South,Park,Park,151.2475568673492,-33.921120392828655
Randwick - South,Park,Park,151.24878293386305,-33.921172034572656
Randwick - South,LEETE PARK,Park,151.24908885603134,-33.92347165417187
Randwick - South,TENNIS COURTS,Sports Court,151.2491722125032,-33.92261553977179
Randwick - South,PAINE RESERVE,Park,151.2356752643112,-33.92442401415081
Randwick - South,DACEY GARDENS,Park,151.22756389321555,-33.92543011359216
Randwick - South,SOUTH SYDNEY JUNIOR RUGBY LEAGUE CLUB,Club,151.2305947496954,-33.9254808761453
Randwick - South,HIBISCUS CHILDRENS CENTRE,Child Care Centre,151.22724926727045,-33.92897525980691
Randwick - South,ST MICHAEL'S CATHOLIC CHURCH,Place Of Worship,151.2261565035582,-33.9294049121175
Randwick - South,ROWLAND PARK,Park,151.2278957937636,-33.93111869074887
Randwick - South,MAROUBRA PCYC,Community Facility,151.22895578423925,-33.92990950361722
Randwick - South,SHAW RESERVE,Park,151.23356249054333,-33.92211432802815
Randwick - South,RANDWICK,Suburb,151.23829340959665,-33.91056813930133
Randwick - South,KINGSFORD,Suburb,151.23042628952845,-33.926170573615295
Randwick - South,PRINCE OF WALES PRIVATE HOSPITAL,General Hospital,151.23871221586018,-33.91880724696932
Randwick - South,EASTERN SUBURBS PRIVATE HOSPITAL,General Hospital,151.24607948725318,-33.91042045831272
Randwick - South,ROYAL HOSPITAL FOR WOMEN,General Hospital,151.2378617134071,-33.919038472765905
Randwick - South,SYDNEY CHILDREN'S HOSPITAL,Childrens Hospital,151.23828777176993,-33.91751421995016
Randwick - South,HOLY TRINITY ANGLICAN CHURCH HALL,Community Facility,151.2321895494805,-33.92677856460592
Randwick - South,RANDWICK TOWN HALL,Community Facility,151.24310999828364,-33.91101599825876
Randwick - South,RANDWICK LITERARY INSTITUTE,Community Facility,151.24652299808534,-33.90640400331351
Randwick - South,GEORGE DAN RESERVE,Park,151.23591990071588,-33.91180570667896
Randwick - South,AUSTRALIAN JOCKEY CLUB,Community Facility,151.22920222266447,-33.906837600103614
Randwick - South,CASTELLORIZIAN CLUB,Community Facility,151.22719435325715,-33.921836436011155
Randwick - South,RANDWICK LABOR CLUB,Club,151.23840190991328,-33.9128559172898
Randwick - South,HOLY TRINITY ANGLICAN CHURCH,Place Of Worship,151.2319009540174,-33.926566199306286
Randwick - South,KINGSFORD CHURCH OF CHRIST,Place Of Worship,151.22881332940153,-33.925297732922544
Randwick - South,GRACEPOINT CHRISTIAN CHURCH,Place Of Worship,151.24183235320115,-33.91897730292
Randwick - South,SUMMITCARE RANDWICK,Nursing Home,151.24543159711743,-33.90850014976321
Randwick - South,MILFORD HOUSE NURSING HOME,Nursing Home,151.2421019088718,-33.91503593948164
Randwick - South,Helipad,Helipad,151.23943575222768,-33.91953601863123
Randwick - South,RANDWICK MONTEFIORE HOME,Nursing Home,151.23859408829864,-33.90678558211469
Randwick - South,OUR LADY OF THE SACRED HEART SCHOOL,Primary School,151.2427072916266,-33.91571283671581
Randwick - South,COOGEE BOYS PREPARATORY SCHOOL,Primary School,151.23976745604466,-33.91238472626112
Randwick - South,COOGEE PUBLIC SCHOOL,Primary School,151.24994565118308,-33.91997522661496
Randwick - South,ST MICHAEL'S CATHOLIC PRIMARY SCHOOL,Primary School,151.22558251332939,-33.929616524985924
Randwick - South,RANDWICK BOYS HIGH SCHOOL,High School,151.238186003428,-33.92521077327785
Randwick - South,RANDWICK GIRLS HIGH SCHOOL,High School,151.23919239861718,-33.92160880478687
Randwick - South,EMANUEL SCHOOL,Combined Primary-Secondary School,151.24371934260884,-33.9068786912431
Randwick - South,CENTENNIAL PARK SCHOOL,Special School,151.2435582153896,-33.90984737319724
Randwick - South,ST MARGARET MARY'S CATHOLIC PRIMARY SCHOOL,Primary School,151.24509142308565,-33.905519715526864
Randwick - South,RANDWICK PUBLIC SCHOOL,Primary School,151.2428556187514,-33.909879705934166
Randwick - South,RAINBOW STREET PUBLIC SCHOOL,Primary School,151.23703279657187,-33.92509156187603
Randwick - South,DACEYVILLE PUBLIC SCHOOL,Primary School,151.2280875158048,-33.9291751298909
Randwick - South,SYDNEY CHILDRENS HOSPITAL SCHOOL,Special School,151.2386253999762,-33.91759788954142
Randwick - South,THE JOSEPH VARGA SCHOOL,Special School,151.23743120029874,-33.9121003881705
Randwick - South,KINGSFORD POST OFFICE,Post Office,151.22735875303897,-33.92479533836298
Randwick - South,ST PAULS POST OFFICE,Post Office,151.24264526115965,-33.920969412966215
Randwick - South,UNIVERSITY OF NSW POST OFFICE,Post Office,151.2336099727943,-33.917786133334936
Randwick - South,CATHOLIC HEALTHCARE BRIGIDINE HOUSE,Nursing Home,151.24383442218667,-33.91910742427478
Randwick - South,FOLEY GARDENS,Retirement Village,151.22531727855517,-33.93039050190249
Randwick - South,BLESSED MARY MACKILLOP PLACE,Park,151.24635613332637,-33.90617807547126
Randwick - South,RANDWICK DEVELOPMENTAL CLINIC TUMBATIN BUILDING,Community Medical Centre,151.24002066147884,-33.92102576963908
Randwick - South,SYDNEY CHILDREN'S COMMUNITY HEALTH CENTRE,Community Medical Centre,151.24002066147884,-33.92102576963908
Randwick - South,COOGEE DIGGERS,Club,151.24965125619642,-33.922101097580246
Randwick - South,STRATHALLEN VILLAGE,Retirement Village,151.24358014146907,-33.91868259377242
Randwick - South,BENVENUE RESERVE,Park,151.23910550188484,-33.93414751206779
Randwick - South,MUNDA STREET RESERVE,Park,151.2469293977165,-33.93106025454373
Randwick - South,SIMEON PEARCE PARK,Park,151.23630953778388,-33.92230275117938
Randwick - South,RANDWICK COMMUNITY CENTRE,Community Facility,151.24682697540104,-33.93043761675538
Randwick - South,INDONESIAN PRESBYTERIAN CHURCH,Place Of Worship,151.22681024711636,-33.92434440474701
Randwick - South,TENNIS COURTS,Sports Court,151.22584774001865,-33.93144360789955
Randwick - South,TENNIS COURTS,Sports Court,151.22564519866822,-33.932133350253814
Randwick - South,ST BASIL'S RANDWICK,Nursing Home,151.24438018555267,-33.91994892681282
Randwick - South,INGLIS PARK,Park,151.2378231415454,-33.92205807047078
Randwick - South,JUNIORS KINGSFORD LIGHT RAIL STOP,Railway Station,151.2294582245541,-33.925147326961756
Randwick - South,KINGSFORD LIGHT RAIL STOP,Railway Station,151.22699298690307,-33.922283801170146
Randwick - South,RANDWICK LIGHT RAIL STOP,Railway Station,151.24059094076728,-33.9170815645762
Randwick - South,ROYAL RANDWICK LIGHT RAIL STOP,Railway Station,151.2297179023499,-33.90549378330018
Randwick - South,UNSW ANZAC PARADE LIGHT RAIL STOP,Railway Station,151.22578377278396,-33.915917627477754
Randwick - South,UNSW HIGH STREET LIGHT RAIL STOP,Railway Station,151.2358470410581,-33.91640220251118
Randwick - South,WANSEY ROAD LIGHT RAIL STOP,Railway Station,151.23538100407185,-33.910664986060176
Randwick - South,PHYSICS LAWN,Park,151.22927247271627,-33.91888409519152
Randwick - South,RANDWICK SUPERSTATION,Ambulance Station,151.23219245373386,-33.90602540057105
Randwick - South,HARTFORD COLLEGE,Primary School,151.22564599637218,-33.930462446478046
Randwick - South,HAIG RESERVE,Park,151.2263100660645,-33.9279275585153
Randwick - South,ALISON PARK,Park,151.24051910339236,-33.91191011894374
Randwick - South,ALBI PLACE RESERVE,Park,151.24517810512063,-33.91647682767876
Randwick - South,GREEN ISLAND,Park,151.24651353163887,-33.92067067941348
Randwick - South,FRANK DOYLE PARK,Park,151.2418547095736,-33.90827829067144
Randwick - South,HOLMES ST RESERVE,Park,151.23892095109454,-33.93314125175345
Randwick - South,ARGYLE CRESCENT RESERVE,Park,151.24985556363475,-33.932243643608686
Randwick - South,ERNEST COLLINS RESERVE,Park,151.24953053879196,-33.92534566381417
Randwick - South,ASH PLACE RESERVE,Park,151.24963636751895,-33.93355535134268
Randwick - South,PADGEN PARK,Park,151.22676738130767,-33.90478811161378
Randwick - South,DUTRUC STREET RESERVE,Park,151.24537414716008,-33.912828057194176
Randwick - South,FRED HOLLOWS RESERVE,Park,151.2478823494345,-33.91175788372412
Randwick - South,RANDWICK UNITING CHURCH,Place Of Worship,151.24344945545988,-33.91213066916403
Randwick - South,LOCH MAREE STREET RESERVE,Park,151.24103376169336,-33.93342869021906
Randwick - South,Park,Park,151.2403977131497,-33.92212423315904
Randwick - South,Park,Park,151.23774344301336,-33.93321448713919
Randwick - South,CAPTAIN COOK'S STATUE,Monument,151.24114949524468,-33.916628139780364
Randwick - South,Park,Park,151.2477396071359,-33.90601373852031
Randwick - South,Park,Park,151.24930633097512,-33.909885658216076
Randwick - South,GOVETT STREET ISLAND,Park,151.23833865144928,-33.90488232338534
Randwick - South,IAN STREET RESERVE,Park,151.24003343462385,-33.933306368168004
Randwick - South,MILFORD STREET RESERVE,Park,151.24357192098591,-33.91555439846859
Randwick - South,BANGOR PARK,Park,151.24746418905968,-33.92595105482426
Randwick - South,BIELER PARK,Park,151.25034760505184,-33.90684152618522
Randwick - South,RANDWICK ENVIRONMENT PARK,Park,151.24837976098036,-33.93161271366358
Randwick - South,KYNASTON AVENUE RESERVE,Park,151.23732016403804,-33.91103022345557
Randwick - South,KINGSFORD BOY SCOUTS,Community Facility,151.23649249226787,-33.9237256841653
Randwick - South,ST JUDES CEMETERY,Cemetery,151.24162961511965,-33.911473949846425
Randwick - South,RANDWICK POLICE STATION,Police Station,151.24101837894239,-33.9128325123052
Randwick - South,RANDWICK TAFE COLLEGE,Technical College,151.23285278553627,-33.90556933133544
Randwick - South,SATURDAY SCHOOL OF COMMUNITY LANGUAGES RANDWICK CENTRE,High School,151.24336441374854,-33.91054056622878
Coogee - Clovelly,WAVERLEY CEMETERY,Cemetery,151.26691247511062,-33.90887602702086
Coogee - Clovelly,GOLDSTEIN RESERVE,Park,151.2575632956221,-33.919846423030975
Coogee - Clovelly,BLENHEIM PARK,Park,151.2567432792948,-33.92742196318252
Coogee - Clovelly,TRENERRY RESERVE,Park,151.2602865428975,-33.92746292886402
Coogee - Clovelly,NEPTUNE PARK,Park,151.2589109131771,-33.92651653832734
Coogee - Clovelly,Park,Park,151.2617212817636,-33.91706172704959
Coogee - Clovelly,CLOVELLY SLSC,Community Facility,151.26748059395084,-33.91477405674781
Coogee - Clovelly,CLOVELLY SENIOR CITIZENS CENTRE,Community Facility,151.25896997650867,-33.90928882731236
Coogee - Clovelly,FRED HOLLOWS RESERVE,Park,151.24772320300045,-33.91387144663406
Coogee - Clovelly,BOWLING GREEN,Sports Field,151.2492731552934,-33.92204626451154
Coogee - Clovelly,BAKER PARK,Park,151.2492719452627,-33.92234961482781
Coogee - Clovelly,GLEBE GULLY,Park,151.24795707309653,-33.91251863887556
Coogee - Clovelly,Park,Park,151.2475568673492,-33.921120392828655
Coogee - Clovelly,Park,Park,151.24878293386305,-33.921172034572656
Coogee - Clovelly,LEETE PARK,Park,151.24908885603134,-33.92347165417187
Coogee - Clovelly,TENNIS COURTS,Sports Court,151.2491722125032,-33.92261553977179
Coogee - Clovelly,CLOVELLY WEST POST OFFICE,Post Office,151.25485559998094,-33.91144594616063
Coogee - Clovelly,FORSYTH PARK,Park,151.26666134927638,-33.915506664838155
Coogee - Clovelly,MCCALLUM TENNIS COURTS,Sports Court,151.25763525786292,-33.913174568861855
Coogee - Clovelly,BARDON PARK,Park,151.25336933554675,-33.91686542466809
Coogee - Clovelly,COOGEE CROQUET CLUB,Sports Court,151.25403850587318,-33.91727427184382
Coogee - Clovelly,COOGEE BOWLING CLUB,Club,151.25305538154143,-33.91807970354682
Coogee - Clovelly,COOGEE OVAL,Sports Field,151.2557244963378,-33.91929638483222
Coogee - Clovelly,RANDWICK RUGBY CLUB,Club,151.2544124206271,-33.91910733407585
Coogee - Clovelly,ST NICOLAS' ANGLICAN CHURCH,Place Of Worship,151.25435856482918,-33.9222756082827
Coogee - Clovelly,ST BRIGID'S COOGEE,Place Of Worship,151.25432527236643,-33.92329157696909
Coogee - Clovelly,COOGEE SLSC,Community Facility,151.257997465772,-33.92322096732844
Coogee - Clovelly,COOGEE AMATEUR FISHING CLUB,Community Facility,151.2594240290707,-33.918851179948774
Coogee - Clovelly,GORDONS BAY FISHING CLUB,Community Facility,151.26124949016972,-33.914669483239756
Coogee - Clovelly,COOGEE LEGION EX-SERVICE CLUB,Club,151.25662574372305,-33.920599254333695
Coogee - Clovelly,CALGA RESERVE,Park,151.2693273172743,-33.90731340841514
Coogee - Clovelly,BOWLING GREEN,Sports Field,151.27024132073655,-33.91140213013636
Coogee - Clovelly,BURROWS PARK,Park,151.26979954904274,-33.91319540104129
Coogee - Clovelly,BURNIE PARK,Park,151.26002600541398,-33.91023971759535
Coogee - Clovelly,COOGEE POST OFFICE,Post Office,151.25409873521804,-33.92102749008876
Coogee - Clovelly,DUNNINGHAM RESERVE,Park,151.260166139005,-33.91874932189576
Coogee - Clovelly,GRANT RESERVE,Park,151.25797568342298,-33.92520383516706
Coogee - Clovelly,WEDDING CAKE ISLAND,Island,151.2655670530383,-33.925845558082855
Coogee - Clovelly,COOGEE BAY,Bay / Inlet / Basin,151.2592293677419,-33.92139931661395
Coogee - Clovelly,COOGEE BEACH,Beach,151.25824868143783,-33.92078698683959
Coogee - Clovelly,CLOVELLY BEACH,Beach,151.2666698922547,-33.91371753532282
Coogee - Clovelly,SHARK POINT,Headland,151.27074895960192,-33.9142175731148
Coogee - Clovelly,GORDONS BAY,Bay / Inlet / Basin,151.2639773727519,-33.916170635589424
Coogee - Clovelly,CLOVELLY BAY,Bay / Inlet / Basin,151.26784852053504,-33.914512604099954
Coogee - Clovelly,CLOVELLY,Suburb,151.26271969901478,-33.91259132764626
Coogee - Clovelly,COOGEE,Suburb,151.25399470761323,-33.91692370884541
Coogee - Clovelly,DOLPHINS POINT,Headland,151.2605525583076,-33.91976826668439
Coogee - Clovelly,TOM CADDY POINT,Headland,151.26811482250773,-33.915186148595154
Coogee - Clovelly,BOWLING GREENS,Sports Field,151.25331953204906,-33.91785681457102
Coogee - Clovelly,TENNIS COURTS,Sports Court,151.25434180226594,-33.91806514630845
Coogee - Clovelly,ST LUKE'S ANGLICAN CHURCH,Place Of Worship,151.25923816135025,-33.90801034827694
Coogee - Clovelly,ST ANTHONY'S CATHOLIC CHURCH,Place Of Worship,151.25835216107035,-33.911082841976416
Coogee - Clovelly,COOGEE SYNAGOGUE,Place Of Worship,151.2543904136993,-33.92179002902417
Coogee - Clovelly,UNIVERSITY OF NEW SOUTH WALES CLIFFBROOK CAMPUS,University,151.26007386405902,-33.91372908076819
Coogee - Clovelly,COOGEE PUBLIC SCHOOL,Primary School,151.24994565118308,-33.91997522661496
Coogee - Clovelly,ST ANTHONY'S CATHOLIC PRIMARY SCHOOL,Primary School,151.25863331668629,-33.910756382967804
Coogee - Clovelly,CLOVELLY PUBLIC SCHOOL,Primary School,151.26008063196642,-33.90695882021288
Coogee - Clovelly,ST BRIGID'S CATHOLIC PRIMARY SCHOOL,Primary School,151.2530676534265,-33.920071383590084
Coogee - Clovelly,CLOVELLY COMMUNITY CHILD HEALTH CENTRE,Community Medical Centre,151.25896394432155,-33.908910681721636
Coogee - Clovelly,COOGEE DIGGERS,Club,151.24965125619642,-33.922101097580246
Coogee - Clovelly,COOGEE EASTWARD SENIOR CITIZENS HALL,Community Facility,151.25491167821087,-33.91915859909936
Coogee - Clovelly,CLOVELLY BOWLING AND REC CLUB,Club,151.27038230593047,-33.91184646590844
Coogee - Clovelly,SEDDON GARDEN,Park,151.2577826166038,-33.9231979833657
Coogee - Clovelly,ALBY SMITH MEMORIAL RESERVE,Park,151.2513094222434,-33.917801775260926
Coogee - Clovelly,J V DICK RESERVE,Park,151.25447581383833,-33.91831379758283
Coogee - Clovelly,COOGEE BEACH PLAZA,Park,151.25702015892998,-33.92161721242043
Coogee - Clovelly,ERNEST COLLINS RESERVE,Park,151.24953053879196,-33.92534566381417
Coogee - Clovelly,WARNER AVENUE RESERVE,Park,151.26712632894552,-33.91206355564905
Coogee - Clovelly,FRED HOLLOWS RESERVE,Park,151.2478823494345,-33.91175788372412
Coogee - Clovelly,MANSON PLACE PARK,Park,151.25624206697694,-33.90873280960879
Coogee - Clovelly,DONNELLAN CIRCUIT RESERVE,Park,151.26532553738085,-33.912803998397784
Coogee - Clovelly,GORDONS BAY RESERVE,Park,151.26175563244178,-33.91449974968748
Coogee - Clovelly,THE GEOFF JAMES POOL (CLOVELLY SWIMMING BATHS),Swimming Pool Facility,151.26685994612444,-33.914168414106456
Coogee - Clovelly,GORDONS BAY BEACH,Beach,151.26129013264804,-33.915002306344675
Coogee - Clovelly,COOGEE BOY SCOUTS,Community Facility,151.25212826357438,-33.917836752842405
Coogee - Clovelly,Park,Park,151.25307853561787,-33.925284000575154
